d291,d291,UberX,Airport,1,0.00,0,0.0,0
d292,d292,Premium,Khilkhet,1,0.00,0,0.0,0
d293,d293,Bike,Baridhara,1,0.00,0,0.0,0
d294,d294,CNG,DOHS Mohakhali,1,0.00,0,0.0,0
d295,d295,UberX,Mohakhali,1,0.00,0,0.0,0
d296,d296,Premium,Nakhalpara,1,0.00,0,0.0,0
d297,d297,Bike,Eskaton,1,0.00,0,0.0,0
d298,d298,CNG,Hatirpool,1,0.00,0,0.0,0
d299,d299,UberX,Kakrail,1,0.00,0,0.0,0
d300,d300,Premium,Bijoynagar,1,0.00,0,0.0,0
d301,d301,Bike,Dhanmondi,1,0.00,0,0.0,0
d302,d302,CNG,Gulshan-1,1,0.00,0,0.0,0
d303,d303,UberX,Gulshan-2,1,0.00,0,0.0,0
d304,d304,Premium,Banani,1,0.00,0,0.0,0
d305,d305,Bike,Uttara-1,1,0.00,0,0.0,0
d306,d306,CNG,Uttara-3,1,0.00,0,0.0,0
d307,d307,UberX,Uttara-7,1,0.00,0,0.0,0
d308,d308,Premium,Mirpur-1,1,0.00,0,0.0,0
d309,d309,Bike,Mirpur-10,1,0.00,0,0.0,0
d310,d310,CNG,Mirpur-12,1,0.00,0,0.0,0
d311,d311,UberX,Mohammadpur,1,0.00,0,0.0,0
d312,d312,Premium,Farmgate,1,0.00,0,0.0,0
d313,d313,Bike,Karwan Bazar,1,0.00,0,0.0,0
d314,d314,CNG,Shahbagh,1,0.00,0,0.0,0
d315,d315,UberX,Ramna,1,0.00,0,0.0,0
d316,d316,Premium,Motijheel,1,0.00,0,0.0,0
d317,d317,Bike,Paltan,1,0.00,0,0.0,0
d318,d318,CNG,Kamalapur,1,0.00,0,0.0,0
d319,d319,UberX,Jatrabari,1,0.00,0,0.0,0
d320,d320,Premium,Demra,1,0.00,0,0.0,0
d321,d321,Bike,Badda,1,0.00,0,0.0,0
d322,d322,CNG,Rampura,1,0.00,0,0.0,0
d323,d323,UberX,Malibagh,1,0.00,0,0.0,0
d324,d324,Premium,Moghbazar,1,0.00,0,0.0,0
d325,d325,Bike,Tongi - Dhaka Division - Bangladesh,1,154.47,1,5.0,1
d326,d326,CNG,Agargaon,1,0.00,0,0.0,0
d327,d327,UberX,Shewrapara,1,0.00,0,0.0,0
d328,d328,Premium,Kazipara,1,0.00,0,0.0,0
d329,d329,Bike,Pallabi,1,0.00,0,0.0,0
d330,d330,CNG,Kallyanpur,1,0.00,0,0.0,0
d331,d331,UberX,Gabtoli,1,0.00,0,0.0,0
d332,d332,Premium,Hazaribagh,1,0.00,0,0.0,0
d333,d333,Bike,Lalbagh,1,0.00,0,0.0,0
d334,d334,CNG,Chawk Bazar,1,0.00,0,0.0,0
d335,d335,UberX,Sadarghat,1,0.00,0,0.0,0
d336,d336,Premium,Keraniganj,1,0.00,0,0.0,0
d337,d337,Bike,Shyampur,1,0.00,0,0.0,0
d338,d338,CNG,Postogola,1,0.00,0,0.0,0
d339,d339,UberX,Wari,1,0.00,0,0.0,0
d340,d340,Premium,Sutrapur,1,0.00,0,0.0,0
d341,d341,Bike,Bangshal,1,0.00,0,0.0,0
d342,d342,CNG,Islampur,1,0.00,0,0.0,0
d343,d343,UberX,New Market,1,0.00,0,0.0,0
d344,d344,Premium,Elephant Road,1,0.00,0,0.0,0
d345,d345,Bike,Science Lab,1,0.00,0,0.0,0
d346,d346,CNG,Green Road,1,0.00,0,0.0,0
d347,d347,UberX,Panthapath,1,0.00,0,0.0,0
d348,d348,Premium,Bashundhara,1,0.00,0,0.0,0
d349,d349,Bike,Kuril,1,0.00,0,0.0,0
d350,d350,CNG,Nikunja,1,0.00,0,0.0,0
d351,d351,UberX,Airport,1,0.00,0,0.0,0
d352,d352,Premium,Khilkhet,1,0.00,0,0.0,0
d353,d353,Bike,Baridhara,1,0.00,0,0.0,0
d354,d354,CNG,DOHS Mohakhali,1,0.00,0,0.0,0
d355,d355,UberX,Mohakhali,1,0.00,0,0.0,0
d356,d356,Premium,Nakhalpara,1,0.00,0,0.0,0
d357,d357,Bike,Eskaton,1,0.00,0,0.0,0
d358,d358,CNG,Hatirpool,1,0.00,0,0.0,0
d359,d359,UberX,Kakrail,1,0.00,0,0.0,0
d360,d360,Premium,Bijoynagar,1,0.00,0,0.0,0
d361,d361,Bike,Dhanmondi,1,0.00,0,0.0,0
d362,d362,CNG,Gulshan-1,1,0.00,0,0.0,0
d363,d363,UberX,Gulshan-2,1,0.00,0,0.0,0
d364,d364,Premium,Banani,1,0.00,0,0.0,0
d365,d365,Bike,Uttara-1,1,0.00,0,0.0,0
d366,d366,CNG,Uttara-3,1,0.00,0,0.0,0
d367,d367,UberX,Uttara-7,1,0.00,0,0.0,0
d368,d368,Premium,Mirpur-1,1,0.00,0,0.0,0
d369,d369,Bike,Mirpur-10,1,0.00,0,0.0,0
d370,d370,CNG,Mirpur-12,1,0.00,0,0.0,0
d371,d371,UberX,Mohammadpur,1,0.00,0,0.0,0
d372,d372,Premium,Farmgate,1,0.00,0,0.0,0
d373,d373,Bike,Karwan Bazar,1,0.00,0,0.0,0
d374,d374,CNG,Shahbagh,1,0.00,0,0.0,0
d375,d375,UberX,Ramna,1,0.00,0,0.0,0
d376,d376,Premium,Motijheel,1,0.00,0,0.0,0
d377,d377,Bike,Paltan,1,0.00,0,0.0,0
d378,d378,CNG,Kamalapur,1,0.00,0,0.0,0
d379,d379,UberX,Jatrabari,1,0.00,0,0.0,0
d380,d380,Premium,Demra,1,0.00,0,0.0,0
d381,d381,Bike,Badda,1,0.00,0,0.0,0
d382,d382,CNG,Rampura,1,0.00,0,0.0,0
d383,d383,UberX,Malibagh,1,0.00,0,0.0,0
d384,d384,Premium,Moghbazar,1,0.00,0,0.0,0
d385,d385,Bike,Tejgaon,1,0.00,0,0.0,0
d386,d386,CNG,Agargaon,1,0.00,0,0.0,0
d387,d387,UberX,Shewrapara,1,0.00,0,0.0,0
d388,d388,Premium,Kazipara,1,0.00,0,0.0,0
d389,d389,Bike,Pallabi,1,0.00,0,0.0,0
d390,d390,CNG,Kallyanpur,1,0.00,0,0.0,0
d391,d391,UberX,Gabtoli,1,0.00,0,0.0,0
d392,d392,Premium,Hazaribagh,1,0.00,0,0.0,0
d393,d393,Bike,Lalbagh,1,0.00,0,0.0,0
d394,d394,CNG,Chawk Bazar,1,0.00,0,0.0,0
d395,d395,UberX,Sadarghat,1,0.00,0,0.0,0
d396,d396,Premium,Keraniganj,1,0.00,0,0.0,0
d397,d397,Bike,Shyampur,1,0.00,0,0.0,0
d398,d398,CNG,Postogola,1,0.00,0,0.0,0
d399,d399,UberX,Wari,1,0.00,0,0.0,0
d400,d400,Premium,Sutrapur,1,0.00,0,0.0,0
d401,d401,Bike,Bangshal,1,0.00,0,0.0,0
d402,d402,CNG,Islampur,1,0.00,0,0.0,0
d403,d403,UberX,New Market,1,0.00,0,0.0,0
d404,d404,Premium,Elephant Road,1,0.00,0,0.0,0
d405,d405,Bike,Science Lab,1,0.00,0,0.0,0
d406,d406,CNG,Green Road,1,0.00,0,0.0,0
d407,d407,UberX,Panthapath,1,0.00,0,0.0,0
d408,d408,Premium,Bashundhara,1,0.00,0,0.0,0
d409,d409,Bike,Kuril,1,0.00,0,0.0,0
d410,d410,CNG,Nikunja,1,0.00,0,0.0,0
d411,d411,UberX,Airport,1,0.00,0,0.0,0
d412,d412,Premium,Khilkhet,1,0.00,0,0.0,0
d413,d413,Bike,Baridhara,1,0.00,0,0.0,0
d414,d414,CNG,DOHS Mohakhali,1,0.00,0,0.0,0
d415,d415,UberX,Mohakhali,1,0.00,0,0.0,0
d416,d416,Premium,Nakhalpara,1,0.00,0,0.0,0
d417,d417,Bike,Eskaton,1,0.00,0,0.0,0
d418,d418,CNG,Hatirpool,1,0.00,0,0.0,0
d419,d419,UberX,Kakrail,1,0.00,0,0.0,0
d420,d420,Premium,Bijoynagar,1,0.00,0,0.0,0
d421,d421,Bike,Dhanmondi,1,0.00,0,0.0,0
d422,d422,CNG,Gulshan-1,1,0.00,0,0.0,0
d423,d423,UberX,Gulshan-2,1,0.00,0,0.0,0
d424,d424,Premium,Banani,1,0.00,0,0.0,0
d425,d425,Bike,Uttara-1,1,0.00,0,0.0,0
d426,d426,CNG,Uttara-3,1,0.00,0,0.0,0
d427,d427,UberX,Uttara-7,1,0.00,0,0.0,0
d428,d428,Premium,Mirpur-1,1,0.00,0,0.0,0
d429,d429,Bike,Mirpur-10,1,0.00,0,0.0,0
d430,d430,CNG,Mirpur-12,1,0.00,0,0.0,0
d431,d431,UberX,Mohammadpur,1,0.00,0,0.0,0
d432,d432,Premium,Farmgate,1,0.00,0,0.0,0
d433,d433,Bike,Karwan Bazar,1,0.00,0,0.0,0
d434,d434,CNG,Shahbagh,1,0.00,0,0.0,0
d435,d435,UberX,Ramna,1,0.00,0,0.0,0
d436,d436,Premium,Motijheel,1,0.00,0,0.0,0
d437,d437,Bike,Paltan,1,0.00,0,0.0,0
d438,d438,CNG,Kamalapur,1,0.00,0,0.0,0
d439,d439,UberX,Jatrabari,1,0.00,0,0.0,0
d440,d440,Premium,Demra,1,0.00,0,0.0,0
d441,d441,Bike,Badda,1,0.00,0,0.0,0
d442,d442,CNG,Rampura,1,0.00,0,0.0,0
d443,d443,UberX,Malibagh,1,0.00,0,0.0,0
d444,d444,Premium,Moghbazar,1,0.00,0,0.0,0
d445,d445,Bike,Tejgaon,1,0.00,0,0.0,0
d446,d446,CNG,Agargaon,1,0.00,0,0.0,0
d447,d447,UberX,Shewrapara,1,0.00,0,0.0,0
d448,d448,Premium,Kazipara,1,0.00,0,0.0,0
d449,d449,Bike,Pallabi,1,0.00,0,0.0,0
d450,d450,CNG,Kallyanpur,1,0.00,0,0.0,0
d451,d451,UberX,Gabtoli,1,0.00,0,0.0,0
d452,d452,Premium,Hazaribagh,1,0.00,0,0.0,0
d453,d453,Bike,Lalbagh,1,0.00,0,0.0,0
d454,d454,CNG,Chawk Bazar,1,0.00,0,0.0,0
d455,d455,UberX,Sadarghat,1,0.00,0,0.0,0
d456,d456,Premium,Keraniganj,1,0.00,0,0.0,0
d457,d457,Bike,Shyampur,1,0.00,0,0.0,0
